,Name,Sex,Event,Age,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,AgeClass,Federation,Date,MeetCountry,MeetState,MeetName,Region,Political
1066066,Meredith O'Brien,F,SBD,19.5,122.5,55.0,140.0,,USAPL,2016,USA,IL,River's Edge,Midwest,Blue
1066124,Juno Dingwell,F,SBD,19.5,50.0,37.5,57.5,,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066125,Alison Reeley,F,SBD,44.0,102.5,47.5,122.5,40-44,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066126,Lisa Miller,F,SBD,21.5,67.5,37.5,77.5,20-23,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066127,Caresse Hollendor,F,SBD,18.5,102.5,60.0,145.0,18-19,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066128,Denise Manker,F,SBD,43.5,95.0,60.0,132.5,40-44,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066129,Marlene Pizarro,F,SBD,25.0,137.5,67.5,150.0,24-34,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066130,Sharice Odum,F,SBD,26.5,115.0,60.0,155.0,24-34,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066131,Jessica Keim,F,SBD,35.5,120.0,55.0,137.5,35-39,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066132,Mary Rebecca-Perlman,F,SBD,32.5,110.0,62.5,105.0,24-34,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066133,Abby Citrin,F,SBD,26.5,145.0,75.0,167.5,24-34,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066134,JT Tabeling,F,SBD,28.5,135.0,65.0,155.0,24-34,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066135,Michelle Sanford,F,SBD,29.5,107.5,55.0,122.5,24-34,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066136,Ashley Bell,F,SBD,28.5,140.0,60.0,175.0,24-34,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066137,Cheryl Venorsky,F,SBD,45.5,75.0,75.0,160.0,45-49,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066139,Lauren Varosi-Garavaglia,F,SBD,19.5,195.0,95.0,180.0,,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066140,April Biddings,F,SBD,28.5,160.0,75.0,170.0,24-34,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066141,Nicole Burns,F,SBD,38.5,122.5,60.0,130.0,35-39,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066142,Haleigh Shreffler,F,SBD,18.5,100.0,57.5,130.0,18-19,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066143,Emily Kauffman,F,SBD,18.5,115.0,65.0,142.5,18-19,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066144,Kelsey Brown,F,SBD,19.5,127.5,47.5,125.0,,USAPL,2016,USA,IL,Illinois State Championships,Midwest,Blue
1066186,Ailey Sonberg,F,SBD,25.5,60.0,37.5,97.5,24-34,USAPL,2016,USA,IL,Chicago Raw Novice,Midwest,Blue
1066187,Sarah Armstrong,F,SBD,19.5,115.0,72.5,170.0,,USAPL,2016,USA,IL,Chicago Raw Novice,Midwest,Blue
1066188,Asley Armstrong,F,SBD,23.5,102.5,57.5,162.5,,USAPL,2016,USA,IL,Chicago Raw Novice,Midwest,Blue
1066189,Tessa Chiu,F,SBD,23.5,112.5,57.5,105.0,,USAPL,2016,USA,IL,Chicago Raw Novice,Midwest,Blue
1066190,Kasnadra Docken,F,SBD,28.5,97.5,60.0,112.5,24-34,USAPL,2016,USA,IL,Chicago Raw Novice,Midwest,Blue
1066191,Lisa Orr,F,SBD,52.5,72.5,37.5,95.0,50-54,USAPL,2016,USA,IL,Chicago Raw Novice,Midwest,Blue
1066192,Rachel Olson,F,SBD,31.5,,,,24-34,USAPL,2016,USA,IL,Chicago Raw Novice,Midwest,Blue
1066193,Jinu John,F,SBD,21.5,,52.5,117.5,20-23,USAPL,2016,USA,IL,Chicago Raw Novice,Midwest,Blue
1066194,Katherine Long,F,SBD,26.5,122.5,62.5,155.0,24-34,USAPL,2016,USA,IL,Chicago Raw Novice,Midwest,Blue
1066195,Angie Koikebeck,F,SBD,30.5,110.0,57.5,127.5,24-34,USAPL,2016,USA,IL,Chicago Raw Novice,Midwest,Blue
1066196,Alison Schmidt,F,SBD,26.5,100.0,52.5,137.5,24-34,USAPL,2016,USA,IL,Chicago Raw Novice,Midwest,Blue
1066197,Julia Wisniewski,F,SBD,24.5,90.0,45.0,110.0,24-34,USAPL,2016,USA,IL,Chicago Raw Novice,Midwest,Blue
1066198,Heidi Timny,F,SBD,26.5,72.5,42.5,82.5,24-34,USAPL,2016,USA,IL,Chicago Raw Novice,Midwest,Blue
1066199,Sonja Hamm,F,SBD,41.5,82.5,,102.5,40-44,USAPL,2016,USA,IL,Chicago Raw Novice,Midwest,Blue
1066200,Nicole Halper,F,SBD,33.5,117.5,75.0,120.0,24-34,USAPL,2016,USA,IL,Chicago Raw Novice,Midwest,Blue
1066201,Maggie Carter,F,SBD,26.5,112.5,60.0,125.0,24-34,USAPL,2016,USA,IL,Chicago Raw Novice,Midwest,Blue
1066202,Emily Lesher,F,SBD,26.5,110.0,37.5,127.5,24-34,USAPL,2016,USA,IL,Chicago Raw Novice,Midwest,Blue
1066291,Brianna Miner,F,SBD,,102.5,62.5,127.5,,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066292,Lindsey Raker,F,SBD,20.5,137.5,82.5,182.5,20-23,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066293,Cara Mackin,F,SBD,,90.0,45.0,112.5,,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066294,Anna Gailius,F,SBD,20.5,142.5,97.5,162.5,20-23,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066295,Meredith O'Brien,F,SBD,19.5,135.0,57.5,142.5,,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066296,Thea Rubin,F,SBD,48.5,62.5,40.0,90.0,45-49,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066297,Shana Lawson,F,SBD,40.5,80.0,47.5,92.5,40-44,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066298,Melissa Welch,F,SBD,40.5,110.0,52.5,125.0,40-44,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066299,Kimberly Freudenthal,F,SBD,,95.0,57.5,132.5,,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066300,Jackie Hall,F,SBD,40.5,150.0,75.0,160.0,40-44,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066301,Christine Arbeiter,F,SBD,44.5,120.0,65.0,185.0,,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066302,Catina Mahr,F,SBD,,90.0,52.5,125.0,,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066303,Kim Griffin,F,SBD,,75.0,40.0,102.5,,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066304,Christine Harms,F,SBD,63.5,72.5,40.0,120.0,60-64,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066305,Mallory Brown,F,SBD,23.0,100.0,50.0,147.5,20-23,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066306,Christina Lazo,F,SBD,29.0,147.5,67.5,152.5,24-34,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066307,Heather Hamilton,F,SBD,28.5,125.0,65.0,130.0,24-34,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066308,Emily Meise,F,SBD,25.0,92.5,50.0,115.0,24-34,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066309,Sarah Frerichs,F,SBD,25.5,112.5,70.0,142.5,24-34,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066311,Bonnie Brueggemann,F,SBD,,82.5,55.0,100.0,,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066312,Emily Terrell,F,SBD,33.5,65.0,40.0,85.0,24-34,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066313,Erica Folk,F,SBD,30.5,137.5,70.0,165.0,24-34,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066314,Natalie Maley,F,SBD,37.0,130.0,72.5,150.0,35-39,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066315,Lorinette Wirth,F,SBD,,120.0,70.0,160.0,,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066316,Jessica Keim,F,SBD,35.5,130.0,67.5,142.5,35-39,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066317,Katie Kollath,F,SBD,24.0,117.5,65.0,140.0,24-34,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066318,Michelle Sanford,F,SBD,30.0,112.5,60.0,137.5,24-34,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066319,Rachel Lee,F,SBD,25.5,107.5,52.5,120.0,24-34,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066320,Rita Carrington,F,SBD,24.5,95.0,72.5,137.5,24-34,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066321,Ashley Donahue,F,SBD,30.5,135.0,85.0,160.0,24-34,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066322,Ashley Bell,F,SBD,29.0,137.5,62.5,172.5,24-34,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066323,Jen Knepper,F,SBD,40.5,125.0,65.0,137.5,40-44,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066324,Kristin Stansfield,F,SBD,35.5,110.0,77.5,120.0,35-39,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066325,Myranda Vitale,F,SBD,13.5,75.0,30.0,82.5,13-15,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066326,Lisa Qu,F,SBD,18.5,100.0,45.0,117.5,18-19,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066327,Karlee Barnett,F,SBD,,102.5,52.5,130.0,,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066328,Kerlie Richemond,F,SBD,17.5,85.0,70.0,105.0,,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066329,Olivia Toth,F,SBD,18.5,110.0,75.0,147.5,18-19,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066330,Ro Baker,F,SBD,,60.0,42.5,95.0,,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1066331,Emily Kauffman,F,SBD,18.5,117.5,65.0,145.0,18-19,USAPL,2016,USA,IL,Beast of the Metro East,Midwest,Blue
1067100,TÃ¡m Nguyen,F,SBD,20.5,90.0,52.5,115.0,20-23,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067101,Bonnie Douthitt,F,SBD,51.5,67.5,47.5,120.0,50-54,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067102,Chrissy Arsenault,F,SBD,23.5,72.5,25.0,80.0,,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067103,Katherine Snethen,F,SBD,24.5,125.0,52.5,142.5,24-34,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067104,Mahealani Gregg,F,SBD,34.5,62.5,37.5,85.0,,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067105,Samantha Brown,F,SBD,27.5,107.5,55.0,140.0,24-34,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067106,Brianna Levenson,F,SBD,19.5,92.5,52.5,102.5,,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067107,Erin Booher,F,SBD,40.5,57.5,50.0,80.0,40-44,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067108,Christine Tomes,F,SBD,30.5,130.0,87.5,182.5,24-34,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067109,Danielle Ternet,F,SBD,24.0,125.0,92.5,142.5,24-34,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067110,Meaghan Nelson,F,SBD,27.5,115.0,77.5,145.0,24-34,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067111,Liza Ledford,F,SBD,29.5,107.5,55.0,115.0,24-34,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067112,Sian Pratley,F,SBD,20.5,92.5,45.0,110.0,20-23,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067113,Pamela Walters,F,SBD,63.5,55.0,47.5,110.0,60-64,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067114,Valerie Akerson,F,SBD,56.5,52.5,45.0,110.0,55-59,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067115,Deanna Gerdesmeier,F,SBD,27.5,150.0,77.5,162.5,24-34,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067116,Jamie Hodges,F,SBD,26.5,120.0,70.0,150.0,24-34,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067117,Emerald Graham,F,SBD,26.5,110.0,62.5,145.0,24-34,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067118,Rachel Zaborowski,F,SBD,28.5,107.5,57.5,142.5,24-34,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067119,Laura Stewart,F,SBD,30.5,100.0,50.0,125.0,24-34,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067120,Carolyn Beck,F,SBD,53.5,82.5,57.5,107.5,50-54,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067121,Jodey Reisz,F,SBD,41.0,117.5,102.5,172.5,40-44,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067122,Jamie Kemper,F,SBD,30.5,127.5,90.0,137.5,24-34,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067123,Marsha Morrison,F,SBD,60.5,92.5,60.0,125.0,60-64,USAPL,2016,USA,IN,Southern Indiana Spring Classic,Midwest,Pink
1067143,Mahealani Gregg,F,SBD,34.5,65.0,35.0,87.5,,USAPL,2016,USA,IN,Southern Indiana Fall Raw Classic,Midwest,Pink
1067144,Desiree Spears,F,SBD,33.5,95.0,52.5,115.0,24-34,USAPL,2016,USA,IN,Southern Indiana Fall Raw Classic,Midwest,Pink
1067145,Liza Ledford,F,SBD,29.5,112.5,60.0,127.5,24-34,USAPL,2016,USA,IN,Southern Indiana Fall Raw Classic,Midwest,Pink
1067146,Alice Beck,F,SBD,33.5,115.0,57.5,120.0,24-34,USAPL,2016,USA,IN,Southern Indiana Fall Raw Classic,Midwest,Pink
1067147,Shannon Draughn,F,SBD,37.5,97.5,65.0,90.0,35-39,USAPL,2016,USA,IN,Southern Indiana Fall Raw Classic,Midwest,Pink
1067148,Ashley Perko,F,SBD,27.5,62.5,47.5,107.5,24-34,USAPL,2016,USA,IN,Southern Indiana Fall Raw Classic,Midwest,Pink
1067149,Jamie Kemper,F,SBD,31.0,145.0,100.0,152.5,24-34,USAPL,2016,USA,IN,Southern Indiana Fall Raw Classic,Midwest,Pink
1067150,Naomi Seifert,F,SBD,18.5,97.5,55.0,130.0,18-19,USAPL,2016,USA,IN,Southern Indiana Fall Raw Classic,Midwest,Pink
1067437,Kati Jones,F,SBD,28.5,92.5,65.0,107.5,24-34,USAPL,2016,USA,KS,Kansas Heavy Metal Open,Midwest,Red
1067438,Lauren Lagaly,F,SBD,25.5,100.0,42.5,102.5,24-34,USAPL,2016,USA,KS,Kansas Heavy Metal Open,Midwest,Red
1067439,Heather Ammons,F,SBD,28.5,85.0,,137.5,24-34,USAPL,2016,USA,KS,Kansas Heavy Metal Open,Midwest,Red
1067440,Ashley Olson,F,SBD,30.5,92.5,55.0,117.5,24-34,USAPL,2016,USA,KS,Kansas Heavy Metal Open,Midwest,Red
1067441,Andrea Holzwarth,F,SBD,25.5,100.0,50.0,107.5,24-34,USAPL,2016,USA,KS,Kansas Heavy Metal Open,Midwest,Red
1067443,Zia Kelly,F,SBD,18.5,120.0,65.0,125.0,18-19,USAPL,2016,USA,KS,Kansas Heavy Metal Open,Midwest,Red
1067495,Maribeth Orr,F,SBD,41.5,82.5,55.0,132.5,40-44,USAPL,2016,USA,KS,Kansas State Open,Midwest,Red
1067496,Malati Harris,F,SBD,42.5,115.0,70.0,137.5,40-44,USAPL,2016,USA,KS,Kansas State Open,Midwest,Red
1067497,Lauren Lagaly,F,SBD,25.5,102.5,50.0,102.5,24-34,USAPL,2016,USA,KS,Kansas State Open,Midwest,Red
1067498,Erin Thomas,F,SBD,27.5,115.0,57.5,152.5,24-34,USAPL,2016,USA,KS,Kansas State Open,Midwest,Red
1067499,Kathryn Burgdorf,F,SBD,32.5,95.0,55.0,145.0,24-34,USAPL,2016,USA,KS,Kansas State Open,Midwest,Red
1067500,Sarah Craig,F,SBD,22.5,102.5,65.0,125.0,20-23,USAPL,2016,USA,KS,Kansas State Open,Midwest,Red
1067501,Holly Morris,F,SBD,22.0,95.0,50.0,112.5,20-23,USAPL,2016,USA,KS,Kansas State Open,Midwest,Red
1067502,Katherine Andrews,F,SBD,24.5,105.0,67.5,125.0,24-34,USAPL,2016,USA,KS,Kansas State Open,Midwest,Red
1067503,Trista Dugan,F,SBD,22.5,102.5,57.5,105.0,20-23,USAPL,2016,USA,KS,Kansas State Open,Midwest,Red
1067504,Jesua Rodriguez,F,SBD,30.5,95.0,60.0,137.5,24-34,USAPL,2016,USA,KS,Kansas State Open,Midwest,Red
1067505,Emily Watson,F,SBD,22.5,117.5,60.0,107.5,20-23,USAPL,2016,USA,KS,Kansas State Open,Midwest,Red
1068908,Trish Southerland,F,SBD,27.5,152.5,105.0,167.5,24-34,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068909,Ebony Sylvester,F,SBD,21.5,120.0,65.0,172.5,20-23,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068910,Kelly Yates,F,SBD,22.5,122.5,62.5,155.0,20-23,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068911,Charlene Popik,F,SBD,62.5,,30.0,55.0,60-64,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068912,Carolyn Jacobs,F,SBD,64.5,60.0,42.5,97.5,,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068913,Emily Savoie,F,SBD,31.5,132.5,67.5,145.0,24-34,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068914,Kelsey Eckelberger,F,SBD,26.5,85.0,55.0,110.0,24-34,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068915,Katie Frank,F,SBD,29.5,70.0,47.5,85.0,24-34,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068916,Claire Werner,F,SBD,9.5,35.0,20.0,45.0,5-12,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068917,Ryleigh Grace Williams,F,SBD,11.5,82.5,37.5,80.0,5-12,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068918,Brianna Ritchie,F,SBD,13.5,37.5,20.0,70.0,13-15,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068919,Braiana Tomino,F,SBD,14.5,57.5,32.5,82.5,13-15,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068920,Summer Tran,F,SBD,15.5,47.5,25.0,70.0,,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068921,Makayla Jones,F,SBD,14.5,52.5,40.0,95.0,13-15,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068922,Jade Baudoin,F,SBD,14.5,67.5,32.5,82.5,13-15,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068923,Mackenzie Nguyen,F,SBD,15.5,115.0,50.0,115.0,,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068924,Brittany Campbell,F,SBD,15.5,120.0,50.0,127.5,,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068925,Shelby Gaspard,F,SBD,17.5,85.0,42.5,82.5,,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068926,Chelsea Baudoin,F,SBD,16.5,107.5,50.0,112.5,16-17,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068927,Anh Khau,F,SBD,16.5,82.5,42.5,105.0,16-17,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068928,Linh Nguyen,F,SBD,25.5,85.0,42.5,100.0,24-34,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068929,DeShante Turner,F,SBD,17.5,80.0,42.5,95.0,,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068930,Lauren Ellison,F,SBD,17.5,140.0,77.5,130.0,,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068931,Emily Sherman,F,SBD,17.5,140.0,65.0,130.0,,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068932,Carolyn Luquette,F,SBD,17.5,110.0,62.5,122.5,,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068933,Mary Grace Heying,F,SBD,16.5,87.5,45.0,110.0,16-17,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068934,Alyssa Trahan,F,SBD,17.5,80.0,47.5,105.0,,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068935,Long Vi,F,SBD,18.5,52.5,25.0,72.5,18-19,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068936,Krishna Patel,F,SBD,18.5,40.0,20.0,67.5,18-19,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068937,Brooke Trochesset,F,SBD,18.5,102.5,32.5,112.5,18-19,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068938,Abbigail Garza,F,SBD,18.5,142.5,75.0,125.0,18-19,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068939,Lydia Chon,F,SBD,19.5,140.0,60.0,135.0,,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068940,Kaitlyn Hearty,F,SBD,18.5,135.0,65.0,147.5,18-19,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068941,Haleana Hanks,F,SBD,18.5,92.5,42.5,115.0,18-19,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068942,Jasmine Campbell,F,SBD,18.5,72.5,37.5,97.5,18-19,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068943,Cursti Cope,F,SBD,18.5,165.0,142.5,137.5,18-19,USAPL,2016,USA,LA,Louisiana State Championship,South,Red
1068973,Braiana Tomino,F,SBD,14.5,77.5,45.0,92.5,13-15,USAPL,2016,USA,LA,Pelican State Open and National Meet Qualifier,South,Red
1068974,Brianna Ritchie,F,SBD,13.5,45.0,25.0,70.0,13-15,USAPL,2016,USA,LA,Pelican State Open and National Meet Qualifier,South,Red
1068975,Erin McCormick,F,SBD,15.5,77.5,35.0,80.0,,USAPL,2016,USA,LA,Pelican State Open and National Meet Qualifier,South,Red
1068976,Jade Baudoin,F,SBD,14.5,97.5,47.5,110.0,13-15,USAPL,2016,USA,LA,Pelican State Open and National Meet Qualifier,South,Red
1068977,Jasmine Campbell,F,SBD,18.5,90.0,45.0,107.5,18-19,USAPL,2016,USA,LA,Pelican State Open and National Meet Qualifier,South,Red
1068978,DeShante Turner,F,SBD,17.5,105.0,67.5,95.0,,USAPL,2016,USA,LA,Pelican State Open and National Meet Qualifier,South,Red
1068979,Carolyn Luquette,F,SBD,17.5,115.0,85.0,130.0,,USAPL,2016,USA,LA,Pelican State Open and National Meet Qualifier,South,Red
1068980,Lainey Trahan,F,SBD,14.5,87.5,55.0,132.5,13-15,USAPL,2016,USA,LA,Pelican State Open and National Meet Qualifier,South,Red
1068981,Alyssa Trahan,F,SBD,17.5,90.0,67.5,100.0,,USAPL,2016,USA,LA,Pelican State Open and National Meet Qualifier,South,Red
1068982,Alexis Harrison,F,SBD,17.5,102.5,47.5,105.0,,USAPL,2016,USA,LA,Pelican State Open and National Meet Qualifier,South,Red
1068983,Claire Werner,F,SBD,9.5,37.5,22.5,47.5,5-12,USAPL,2016,USA,LA,Pelican State Open and National Meet Qualifier,South,Red
1068984,Kelsey Eckelberger,F,SBD,26.5,77.5,55.0,115.0,24-34,USAPL,2016,USA,LA,Pelican State Open and National Meet Qualifier,South,Red
1068985,Katie Frank,F,SBD,29.5,80.0,52.5,92.5,24-34,USAPL,2016,USA,LA,Pelican State Open and National Meet Qualifier,South,Red
1068986,Charlene Popik,F,SBD,62.5,25.0,30.0,62.5,60-64,USAPL,2016,USA,LA,Pelican State Open and National Meet Qualifier,South,Red
1069012,Savanah Moncada,F,SBD,,102.1,43.1,102.1,,USAPL,2016,USA,LA,South Louisiana Qualifier,South,Red
1069013,Aurora Redman,F,SBD,16.5,79.4,43.1,93.0,16-17,USAPL,2016,USA,LA,South Louisiana Qualifier,South,Red
1069014,Emily Owens,F,SBD,41.5,61.2,27.2,74.8,40-44,USAPL,2016,USA,LA,South Louisiana Qualifier,South,Red
1069015,Destiny LeBlanc,F,SBD,14.5,65.8,31.8,77.1,13-15,USAPL,2016,USA,LA,South Louisiana Qualifier,South,Red
1069016,Paige Laurent,F,SBD,17.5,102.1,56.7,127.0,,USAPL,2016,USA,LA,South Louisiana Qualifier,South,Red
1069017,Micah Moore #2,F,SBD,18.5,122.5,52.2,111.1,18-19,USAPL,2016,USA,LA,South Louisiana Qualifier,South,Red
1069018,Elise Wellinger,F,SBD,18.5,77.1,45.4,99.8,18-19,USAPL,2016,USA,LA,South Louisiana Qualifier,South,Red
1069019,Sarah Branton,F,SBD,17.5,113.4,49.9,138.4,,USAPL,2016,USA,LA,South Louisiana Qualifier,South,Red
1069020,Alli Duhon,F,SBD,,113.4,52.2,136.1,,USAPL,2016,USA,LA,South Louisiana Qualifier,South,Red
1069021,Gina Catalanotto,F,SBD,17.5,113.4,52.2,129.3,,USAPL,2016,USA,LA,South Louisiana Qualifier,South,Red
1069022,Valerie Leblance,F,SBD,,122.5,54.4,147.4,,USAPL,2016,USA,LA,South Louisiana Qualifier,South,Red
1069023,Mya Scaglione,F,SBD,17.5,127.0,54.4,127.0,,USAPL,2016,USA,LA,South Louisiana Qualifier,South,Red
1069024,Natalie Picou,F,SBD,18.5,129.3,56.7,122.5,18-19,USAPL,2016,USA,LA,South Louisiana Qualifier,South,Red
1069025,Sawyer Rider,F,SBD,,113.4,52.2,142.9,,USAPL,2016,USA,LA,South Louisiana Qualifier,South,Red
1069026,Raven Salazar,F,SBD,16.5,122.5,61.2,124.7,16-17,USAPL,2016,USA,LA,South Louisiana Qualifier,South,Red
1069027,Alysia Diaz,F,SBD,18.5,138.4,56.7,138.4,18-19,USAPL,2016,USA,LA,South Louisiana Qualifier,South,Red
1069028,Taylor Haley,F,SBD,,104.3,59.0,124.7,,USAPL,2016,USA,LA,South Louisiana Qualifier,South,Red
1069029,Brianna Saacks,F,SBD,15.5,93.0,49.9,93.0,,USAPL,2016,USA,LA,South Louisiana Qualifier,South,Red
1069030,Lindsey Saacks,F,SBD,17.5,138.4,70.3,124.7,,USAPL,2016,USA,LA,South Louisiana Qualifier,South,Red
